Cod.;Nome;Fornecedor;Valor Unit.;Prazo recarga;Prazo cartão novo;UF;Cidade;Data Tarifa
18443;Riocard (Semove) - 0 - 750I - Engenheiro Pedreira - Jaceruba - SA;Riocard (Semove);5,95;3;7;RJ;Rio de Janeiro;01/12/2025
18444;Riocard (Semove) - 0 - B130 - Macaé - Cabo Frio - SA;Riocard (Semove);33,35;3;7;RJ;Rio de Janeiro;01/12/2025
18445;Riocard (Semove) - 1 - Macaé - São Pedro da Aldeia - SA;Riocard (Semove);27,85;3;7;RJ;Rio de Janeiro;01/12/2025
18446;Riocard (Semove) - 2 - Rio das Ostras - São Pedro da Aldeia - SA;Riocard (Semove);16,40;3;7;RJ;Rio de Janeiro;01/12/2025
18447;Riocard (Semove) - 3 - Rio das Ostras - Cabo Frio - SA;Riocard (Semove);21,90;3;7;RJ;Rio de Janeiro;01/12/2025
18448;Riocard (Semove) - 4 - Barra de São João - Macaé - SA;Riocard (Semove);14,85;3;7;RJ;Rio de Janeiro;01/12/2025
18449;Riocard (Semove) - 5 - Cabo Frio - Unamar - SA;Riocard (Semove);16,40;3;7;RJ;Rio de Janeiro;01/12/2025
18450;Riocard (Semove) - 6 - Cabo Frio - Barra de São João - SA;Riocard (Semove);18,15;3;7;RJ;Rio de Janeiro;01/12/2025
18451;Riocard (Semove) - 7 - Campos Novos - Rio das Ostras - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18452;Riocard (Semove) - 0 - B132 - Macaé - Armação dos Búzios - SA;Riocard (Semove);29,10;3;7;RJ;Rio de Janeiro;01/12/2025
18453;Riocard (Semove) - 1 - Macaé - Barra de São João - SA;Riocard (Semove);14,85;3;7;RJ;Rio de Janeiro;01/12/2025
18454;Riocard (Semove) - 2 - Rio das Ostras - Armação dos Búzios - SA;Riocard (Semove);18,30;3;7;RJ;Rio de Janeiro;01/12/2025
18455;Riocard (Semove) - 3 - Macaé - Campos Novos - SA;Riocard (Semove);21,05;3;7;RJ;Rio de Janeiro;01/12/2025
18456;Riocard (Semove) - 4 - Armação dos Búzios - Barra de São João - SA;Riocard (Semove);14,25;3;7;RJ;Rio de Janeiro;01/12/2025
18457;Riocard (Semove) - 10 - Macaé - Unamar - SA;Riocard (Semove);16,95;3;7;RJ;Rio de Janeiro;01/12/2025
18458;Riocard (Semove) - 0 - Macaé - Cabo Frio - A;Riocard (Semove);33,65;3;7;RJ;Rio de Janeiro;01/12/2025
18459;Riocard (Semove) - 1 - Macaé - Barra de São João - A;Riocard (Semove);15,00;3;7;RJ;Rio de Janeiro;01/12/2025
18460;Riocard (Semove) - 2 - Macaé - São Pedro da Aldeia - A;Riocard (Semove);28,10;3;7;RJ;Rio de Janeiro;01/12/2025
18461;Riocard (Semove) - 3 - Rio das Ostras - São Pedro da Aldeia - A;Riocard (Semove);16,55;3;7;RJ;Rio de Janeiro;01/12/2025
18462;Riocard (Semove) - 4 - Rio das Ostras - Cabo Frio - A;Riocard (Semove);22,10;3;7;RJ;Rio de Janeiro;01/12/2025
18463;Riocard (Semove) - 5 - Cabo Frio - Unamar - A;Riocard (Semove);16,55;3;7;RJ;Rio de Janeiro;01/12/2025
18464;Riocard (Semove) - 6 - Mácaé - Unamar - A;Riocard (Semove);17,05;3;7;RJ;Rio de Janeiro;01/12/2025
18465;Riocard (Semove) - 0 - B432 - Arraial do Cabo - Carapebus - SA;Riocard (Semove);44,00;3;7;RJ;Rio de Janeiro;01/12/2025
18466;Riocard (Semove) - 1 - Carapebus - Rio das Ostras - SA;Riocard (Semove);37,90;3;7;RJ;Rio de Janeiro;01/12/2025
18467;Riocard (Semove) - 2 - Carapebus - Barra de São João - SA;Riocard (Semove);25,80;3;7;RJ;Rio de Janeiro;01/12/2025
18468;Riocard (Semove) - 3 - Carapebus - São Pedro da Aldeia - SA;Riocard (Semove);38,80;3;7;RJ;Rio de Janeiro;01/12/2025
18469;Riocard (Semove) - 4 - Macaé - Barra de São João - SA;Riocard (Semove);14,85;3;7;RJ;Rio de Janeiro;01/12/2025
18470;Riocard (Semove) - 5 - Macaé - São Pedro da Aldeia - SA;Riocard (Semove);27,85;3;7;RJ;Rio de Janeiro;01/12/2025
18471;Riocard (Semove) - 6 - Macaé - Cabo Frio - SA;Riocard (Semove);33,35;3;7;RJ;Rio de Janeiro;01/12/2025
18472;Riocard (Semove) - 8 - Rio das Ostras - São Pedro da Aldeia - SA;Riocard (Semove);16,40;3;7;RJ;Rio de Janeiro;01/12/2025
18473;Riocard (Semove) - 9 - Rio das Ostras - Cabo Frio - SA;Riocard (Semove);21,90;3;7;RJ;Rio de Janeiro;01/12/2025
18474;Riocard (Semove) - 11 - Barra de São João - São Pedro da Aldeia - SA;Riocard (Semove);13,00;3;7;RJ;Rio de Janeiro;01/12/2025
18475;Riocard (Semove) - 12 - Barra de São João - Cabo Frio - SA;Riocard (Semove);18,15;3;7;RJ;Rio de Janeiro;01/12/2025
18476;Riocard (Semove) - 14 - Carapebus - Mar do Norte - SA;Riocard (Semove);16,10;3;7;RJ;Rio de Janeiro;01/12/2025
18477;Riocard (Semove) - 15 - Cabo Frio - Unamar - SA;Riocard (Semove);16,40;3;7;RJ;Rio de Janeiro;01/12/2025
18478;Riocard (Semove) - 22 - Macaé - Unamar - SA;Riocard (Semove);16,95;3;7;RJ;Rio de Janeiro;01/12/2025
18479;Riocard (Semove) - 23 - São Pedro da Aldeia - Campos Novos - SA;Riocard (Semove);6,55;3;7;RJ;Rio de Janeiro;01/12/2025
18480;Riocard (Semove) - 0 - B434 - Macaé - Unamar - SA;Riocard (Semove);16,95;3;7;RJ;Rio de Janeiro;01/12/2025
18481;Riocard (Semove) - 1 - Macaé - Rio das Ostras - SA;Riocard (Semove);11,15;3;7;RJ;Rio de Janeiro;01/12/2025
18482;Riocard (Semove) - 2 - Imboacica - Unamar - SA;Riocard (Semove);13,35;3;7;RJ;Rio de Janeiro;01/12/2025
18483;Riocard (Semove) - 3 - Imboacica - Barra de São João - SA;Riocard (Semove);10,00;3;7;RJ;Rio de Janeiro;01/12/2025
18484;Riocard (Semove) - 5 - Macaé - Barra de São João - SA;Riocard (Semove);14,85;3;7;RJ;Rio de Janeiro;01/12/2025
18485;Riocard (Semove) - 12 - Rio das Ostras - Unamar - SA;Riocard (Semove);4,95;3;7;RJ;Rio de Janeiro;01/12/2025
18486;Riocard (Semove) - 0 - B135 - Macaé - Rio Bonito (via BR-101/Rocha Leão) - SA;Riocard (Semove);44,60;3;7;RJ;Rio de Janeiro;01/12/2025
18487;Riocard (Semove) - 1 - Macaé - Rocha Leão - SA;Riocard (Semove);11,75;3;7;RJ;Rio de Janeiro;01/12/2025
18488;Riocard (Semove) - 2 - Macaé - Rio Dourado - SA;Riocard (Semove);17,30;3;7;RJ;Rio de Janeiro;01/12/2025
18489;Riocard (Semove) - 3 - Macaé - Casimiro de Abreu - SA;Riocard (Semove);23,80;3;7;RJ;Rio de Janeiro;01/12/2025
18490;Riocard (Semove) - 4 - Macaé - Belvedere - SA;Riocard (Semove);33,75;3;7;RJ;Rio de Janeiro;01/12/2025
18491;Riocard (Semove) - 6 - Rocha Leão - Casimiro de Abreu - SA;Riocard (Semove);9,80;3;7;RJ;Rio de Janeiro;01/12/2025
18492;Riocard (Semove) - 7 - Rocha Leão - Belvedere - SA;Riocard (Semove);22,05;3;7;RJ;Rio de Janeiro;01/12/2025
18493;Riocard (Semove) - 8 - Rocha Leão - Rio Bonito - SA;Riocard (Semove);32,90;3;7;RJ;Rio de Janeiro;01/12/2025
18494;Riocard (Semove) - 9 - Casimiro de Abreu - Belvedere - SA;Riocard (Semove);12,25;3;7;RJ;Rio de Janeiro;01/12/2025
18495;Riocard (Semove) - 10 - Casimiro de Abreu - Rio Bonito - SA;Riocard (Semove);23,10;3;7;RJ;Rio de Janeiro;01/12/2025
18496;Riocard (Semove) - 11 - Peclas - Rio Bonito - SA;Riocard (Semove);16,95;3;7;RJ;Rio de Janeiro;01/12/2025
18497;Riocard (Semove) - 12 - Casimiro de Abreu - Peclas - SA;Riocard (Semove);6,15;3;7;RJ;Rio de Janeiro;01/12/2025
18498;Riocard (Semove) - 13 - Peclas - Belvedere - SA;Riocard (Semove);6,10;3;7;RJ;Rio de Janeiro;01/12/2025
18499;Riocard (Semove) - 14 - Rio Dourado - Rocha Leão - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18500;Riocard (Semove) - 0 - B137 - Macaé - Rio Bonito (via Rio das Ostras e Silva Jardim) - SA;Riocard (Semove);51,75;3;7;RJ;Rio de Janeiro;01/12/2025
18501;Riocard (Semove) - 4 - Macaé - Silva Jardim - SA;Riocard (Semove);38,30;3;7;RJ;Rio de Janeiro;01/12/2025
18502;Riocard (Semove) - 5 - Rio das Ostras - Silva Jardim - SA;Riocard (Semove);27,15;3;7;RJ;Rio de Janeiro;01/12/2025
18503;Riocard (Semove) - 6 - Rio das Ostras - Rio Bonito - SA;Riocard (Semove);39,50;3;7;RJ;Rio de Janeiro;01/12/2025
18504;Riocard (Semove) - 7 - Rio Dourado - Silva Jardim - SA;Riocard (Semove);21,05;3;7;RJ;Rio de Janeiro;01/12/2025
18505;Riocard (Semove) - 8 - Rio Dourado - Rio Bonito - SA;Riocard (Semove);31,95;3;7;RJ;Rio de Janeiro;01/12/2025
18506;Riocard (Semove) - 9 - Casimiro de Abreu - Peclas - SA;Riocard (Semove);6,15;3;7;RJ;Rio de Janeiro;01/12/2025
18507;Riocard (Semove) - 10 - Casimiro de Abreu - Silva Jardim - SA;Riocard (Semove);14,50;3;7;RJ;Rio de Janeiro;01/12/2025
18508;Riocard (Semove) - 11 - Casimiro de Abreu - Rio Bonito - SA;Riocard (Semove);27,95;3;7;RJ;Rio de Janeiro;01/12/2025
18509;Riocard (Semove) - 12 - Peclas - Silva Jardim - SA;Riocard (Semove);8,50;3;7;RJ;Rio de Janeiro;01/12/2025
18510;Riocard (Semove) - 13 - Peclas - Rio Bonito - SA;Riocard (Semove);21,80;3;7;RJ;Rio de Janeiro;01/12/2025
18511;Riocard (Semove) - 14 - Rio das Ostras - Casimiro de Abreu - SA;Riocard (Semove);12,65;3;7;RJ;Rio de Janeiro;01/12/2025
18512;Riocard (Semove) - 17 - Casimiro de Abreu - Rio Dourado - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18513;Riocard (Semove) - 18 - Rio das Ostras - Rio Dourado - SA;Riocard (Semove);6,85;3;7;RJ;Rio de Janeiro;01/12/2025
18514;Riocard (Semove) - 0 - B480 - Bairro Mataruna - Barra de São João - SA;Riocard (Semove);11,65;3;7;RJ;Rio de Janeiro;01/12/2025
18515;Riocard (Semove) - 9 - Bairro Mataruna - Rio Dourado - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18516;Riocard (Semove) - 10 - Bairro Mataruna - Vila Verde - SA;Riocard (Semove);6,85;3;7;RJ;Rio de Janeiro;01/12/2025
18517;Riocard (Semove) - 11 - Rio Dourado - Barra de São João - SA;Riocard (Semove);6,85;3;7;RJ;Rio de Janeiro;01/12/2025
18518;Riocard (Semove) - 12 - Vila Verde - Barra de São João - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18519;Riocard (Semove) - 0 - B170 - Bairro Mataruna - Imboacica (via Rio Dourado) - SA;Riocard (Semove);11,65;3;7;RJ;Rio de Janeiro;01/12/2025
18520;Riocard (Semove) - 2 - Imboacica - Rio Dourado - SA;Riocard (Semove);6,85;3;7;RJ;Rio de Janeiro;01/12/2025
18521;Riocard (Semove) - 3 - Bairro Mataruna - Rio Dourado - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18522;Riocard (Semove) - 4 - Vila Verde - Imboacica - SA;Riocard (Semove);5,65;3;7;RJ;Rio de Janeiro;01/12/2025
18523;Riocard (Semove) - 0 - B600 - Sana - Casimiro de Abreu - SA;Riocard (Semove);9,15;3;7;RJ;Rio de Janeiro;01/12/2025
18524;Riocard (Semove) - 1 - Portal do Sana - Casimiro de Abreu - SA;Riocard (Semove);6,05;3;7;RJ;Rio de Janeiro;01/12/2025
18525;Riocard (Semove) - 0 - NB70 - Campos - Quissamã (via Conde de Araruama) - SA;Riocard (Semove);19,00;3;7;RJ;Rio de Janeiro;01/12/2025
18526;Riocard (Semove) - 3 - Elesbão - Quissamã - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18527;Riocard (Semove) - 4 - Conde de Araruama - Quissamã - SA;Riocard (Semove);5,70;3;7;RJ;Rio de Janeiro;01/12/2025
18528;Riocard (Semove) - 5 - Ibitioca - Elesbão - SA;Riocard (Semove);5,70;3;7;RJ;Rio de Janeiro;01/12/2025
18529;Riocard (Semove) - 9 - Conde de Araruama - Elesbão - SA;Riocard (Semove);5,70;3;7;RJ;Rio de Janeiro;01/12/2025
18530;Riocard (Semove) - 0 - Campos - Quissamã (via Conde de Araruama) - AC;Riocard (Semove);24,90;3;7;RJ;Rio de Janeiro;01/12/2025
18531;Riocard (Semove) - 1 - Elesbão - Quissamã - AC;Riocard (Semove);12,45;3;7;RJ;Rio de Janeiro;01/12/2025
18532;Riocard (Semove) - 2 - Conde de Araruama - Quissamã - AC;Riocard (Semove);7,45;3;7;RJ;Rio de Janeiro;01/12/2025
18533;Riocard (Semove) - 3 - Elesbão - Ibitioca - AC;Riocard (Semove);7,45;3;7;RJ;Rio de Janeiro;01/12/2025
18534;Riocard (Semove) - 4 - Conde de Araruama - Elesbão - AC;Riocard (Semove);7,45;3;7;RJ;Rio de Janeiro;01/12/2025
18535;Riocard (Semove) - 0 - Campos - Quissamã (via Bela Vista) - A;Riocard (Semove);17,15;3;7;RJ;Rio de Janeiro;01/12/2025
18536;Riocard (Semove) - 1 - Campos - Bela Vista - A;Riocard (Semove);8,55;3;7;RJ;Rio de Janeiro;01/12/2025
18537;Riocard (Semove) - 2 - Bela Vista - Barra do Furado - A;Riocard (Semove);5,15;3;7;RJ;Rio de Janeiro;01/12/2025
18538;Riocard (Semove) - 4 - Barra do Furado - Capivari - A;Riocard (Semove);5,15;3;7;RJ;Rio de Janeiro;01/12/2025
18539;Riocard (Semove) - 5 - Capivari - Quissamã - A;Riocard (Semove);5,15;3;7;RJ;Rio de Janeiro;01/12/2025
18540;Riocard (Semove) - 0 - N200 - Macaé - Quissamã (via Rodagem) - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18541;Riocard (Semove) - 2 - Morinhos - Macaé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18542;Riocard (Semove) - 3 - Carapebus - Quissamã - SA;Riocard (Semove);6,65;3;7;RJ;Rio de Janeiro;01/12/2025
18543;Riocard (Semove) - 0 - N205 - Macaé - Quissamã (via Conde de Araruama) - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18544;Riocard (Semove) - 2 - Quissamã - Capelinha - SA;Riocard (Semove);6,65;3;7;RJ;Rio de Janeiro;01/12/2025
18545;Riocard (Semove) - 4 - Capelinha - Macaé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18546;Riocard (Semove) - 0 - N210 - Macaé - Quissamã (via Penha) - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18547;Riocard (Semove) - 2 - Quissamã - Carapebus - SA;Riocard (Semove);6,65;3;7;RJ;Rio de Janeiro;01/12/2025
18548;Riocard (Semove) - 3 - Rodagem - Macaé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18549;Riocard (Semove) - 0 - N465 - Macaé - Farol de São Tomé (via Quissamã) - SA;Riocard (Semove);21,85;3;7;RJ;Rio de Janeiro;01/12/2025
18550;Riocard (Semove) - 1 - Barra do Furado - Quissamã - SA;Riocard (Semove);5,70;3;7;RJ;Rio de Janeiro;01/12/2025
18551;Riocard (Semove) - 2 - Quissamã - Macaé - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18552;Riocard (Semove) - 4 - Macaé - Barra do Furado - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18553;Riocard (Semove) - 5 - Carapebus - Farol de São Tomé - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18554;Riocard (Semove) - 6 - Quissamã - Farol de São Tomé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18555;Riocard (Semove) - 7 - Barra do Furado - Farol de São Tomé - SA;Riocard (Semove);5,70;3;7;RJ;Rio de Janeiro;01/12/2025
18556;Riocard (Semove) - 0 - N220 - Macaé - Quissamã (via Morro Alto) - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18557;Riocard (Semove) - 3 - Morro Alto - Macaé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18558;Riocard (Semove) - 0 - N225 - Macaé - Quissamã (via Canto de Santo Antonio) - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18559;Riocard (Semove) - 4 - Rodagem - Macaé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18560;Riocard (Semove) - 0 - N230 - Macaé - Quissamã (via Carapebus) - SA;Riocard (Semove);15,60;3;7;RJ;Rio de Janeiro;01/12/2025
18561;Riocard (Semove) - 1 - Quissamã - Carapebus - SA;Riocard (Semove);6,65;3;7;RJ;Rio de Janeiro;01/12/2025
18562;Riocard (Semove) - 2 - Morrinhos - Macaé - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18563;Riocard (Semove) - 0 - Quissamã - Macaé (via Carapebus) - AC;Riocard (Semove);20,40;3;7;RJ;Rio de Janeiro;01/12/2025
18564;Riocard (Semove) - 1 - Quissamã - Carapebus - AC;Riocard (Semove);8,70;3;7;RJ;Rio de Janeiro;01/12/2025
18565;Riocard (Semove) - 2 - Morrinhos - Macaé - AC;Riocard (Semove);12,45;3;7;RJ;Rio de Janeiro;01/12/2025
18566;Riocard (Semove) - 0 - NB75 - Quissamã - Campos (via Dores de Macabú) - SA;Riocard (Semove);19,00;3;7;RJ;Rio de Janeiro;01/12/2025
18567;Riocard (Semove) - 1 - Quissamã - Dores de Macabú - SA;Riocard (Semove);5,70;3;7;RJ;Rio de Janeiro;01/12/2025
18568;Riocard (Semove) - 0 - N235 - Carapebus - Parque dos Tubos - SA;Riocard (Semove);9,50;3;7;RJ;Rio de Janeiro;01/12/2025
18569;Riocard (Semove) - 0 - 517M - Niterói - Fazenda dos Mineiros (via Porto Velho) - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18570;Riocard (Semove) - 0 - 519M - Niterói - Fazenda dos Mineiros (via BR-101) - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18571;Riocard (Semove) - 0 - 516M - Niterói - Mutuapira (via Dr. March) - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18572;Riocard (Semove) - 0 - 515M - Niterói - Mutuá (via Porto Velho) - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18573;Riocard (Semove) - 0 - MB36 - Itaboraí - Alcântara - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18574;Riocard (Semove) - 0 - 728M - Alcântara - Itambi - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18575;Riocard (Semove) - 0 - 426M - Itambi - Niterói (via BR-101) - SA;Riocard (Semove);13,40;3;7;RJ;Rio de Janeiro;01/12/2025
18576;Riocard (Semove) - 0 - MB10 - Itaboraí - Rio Bonito - SA;Riocard (Semove);9,20;3;7;RJ;Rio de Janeiro;01/12/2025
18577;Riocard (Semove) - 8 - Rio Bonito - Embratel - SA;Riocard (Semove);6,95;3;7;RJ;Rio de Janeiro;01/12/2025
18578;Riocard (Semove) - 9 - Tanguá - Itaboraí - SA;Riocard (Semove);5,95;3;7;RJ;Rio de Janeiro;01/12/2025
18579;Riocard (Semove) - 0 - 1MB10 - Niterói - Rio Bonito - A;Riocard (Semove);24,40;3;7;RJ;Rio de Janeiro;01/12/2025
18580;Riocard (Semove) - 1 - Niterói - Tanguá - A;Riocard (Semove);19,90;3;7;RJ;Rio de Janeiro;01/12/2025
18581;Riocard (Semove) - 0 - MB33 - Alcântara - Rio Bonito - SA;Riocard (Semove);12,40;3;7;RJ;Rio de Janeiro;01/12/2025
18582;Riocard (Semove) - 1 - Alcântara - Tanguá - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18583;Riocard (Semove) - 2 - Tanguá - Rio Bonito - SA;Riocard (Semove);4,65;3;7;RJ;Rio de Janeiro;01/12/2025
18584;Riocard (Semove) - 0 - MB34 - Tanguá - Rio Bonito - SA;Riocard (Semove);4,65;3;7;RJ;Rio de Janeiro;01/12/2025
18585;Riocard (Semove) - 0 - MB22 - Tanguá - Alcântara - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18586;Riocard (Semove) - 0 - MB18 - Niterói - Rio Bonito (via Duques) - SA;Riocard (Semove);20,90;3;7;RJ;Rio de Janeiro;01/12/2025
18587;Riocard (Semove) - 1 - Tanguá - Niterói - SA;Riocard (Semove);13,90;3;7;RJ;Rio de Janeiro;01/12/2025
18588;Riocard (Semove) - 0 - 413M - Niterói - Venda das Pedras (via BR-101) - SA;Riocard (Semove);10,40;3;7;RJ;Rio de Janeiro;01/12/2025
18589;Riocard (Semove) - 1 - Niterói - Manilha - SA;Riocard (Semove);8,10;3;7;RJ;Rio de Janeiro;01/12/2025
18590;Riocard (Semove) - 0 - 414M - Morada do Sol - Niterói - SA;Riocard (Semove);13,40;3;7;RJ;Rio de Janeiro;01/12/2025
18591;Riocard (Semove) - 0 - 587M - Venda das Pedras - São Gonçalo - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18592;Riocard (Semove) - 0 - 416M - Niterói - Manilha (via Novo Horizonte/Planalto Marambaia) - SA;Riocard (Semove);8,10;3;7;RJ;Rio de Janeiro;01/12/2025
18593;Riocard (Semove) - 0 - 757M - Alcântara - Venda das Pedras - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18594;Riocard (Semove) - 0 - 1413M - Niterói - Venda das Pedras - A;Riocard (Semove);25,85;3;7;RJ;Rio de Janeiro;01/12/2025
18595;Riocard (Semove) - 0 - 417M - Niterói - Manilha (via BR-101) - SA;Riocard (Semove);8,10;3;7;RJ;Rio de Janeiro;01/12/2025
18596;Riocard (Semove) - 0 - 758M - Morada do Sol - Tribobó - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18597;Riocard (Semove) - 0 - 403M - Niterói - Trindade (via Porto Velho) - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18598;Riocard (Semove) - 0 - 404M - Niterói - Trindade (via BR-101) - SA;Riocard (Semove);6,35;3;7;RJ;Rio de Janeiro;01/12/2025
18599;Riocard (Semove) - 0 - 1925D - Castelo - Rio Bonito (via PPCS/BR-101) - A;Riocard (Semove);54,40;3;7;RJ;Rio de Janeiro;01/12/2025
18600;Riocard (Semove) - 2 - Castelo - Tanguá - A;Riocard (Semove);38,95;3;7;RJ;Rio de Janeiro;01/12/2025
18601;Riocard (Semove) - 3 - Castelo - Engenho Velho (Subestação Venda das Pedras) - A;Riocard (Semove);38,95;3;7;RJ;Rio de Janeiro;01/12/2025
18602;Riocard (Semove) - 0 - MB17 - Rio Bonito - Candelária - SA;Riocard (Semove);26,15;3;7;RJ;Rio de Janeiro;01/12/2025
18603;Riocard (Semove) - 0 - 567D - Candelária - Venda das Pedras (via PPCS) - SA;Riocard (Semove);15,20;3;7;RJ;Rio de Janeiro;01/12/2025
18604;Riocard (Semove) - 1 - Manilha - Candelária (via PPCS) - SA;Riocard (Semove);14,15;3;7;RJ;Rio de Janeiro;01/12/2025
18605;Riocard (Semove) - 0 - 1926D - Candelária - Vendas das Pedras (via PPCS) - A;Riocard (Semove);38,95;3;7;RJ;Rio de Janeiro;01/12/2025
18606;Riocard (Semove) - 0 - 566D - Manilha - Candelária (via PPCS) - SA;Riocard (Semove);15,20;3;7;RJ;Rio de Janeiro;01/12/2025
18607;Riocard (Semove) - 0 - 568D - Itambi - Candelária - SA;Riocard (Semove);15,20;3;7;RJ;Rio de Janeiro;01/12/2025
18608;Riocard (Semove) - 0 - B100 - Rio Bonito - Saquarema - SA;Riocard (Semove);17,05;3;7;RJ;Rio de Janeiro;01/12/2025
18609;Riocard (Semove) - 1 - Palmital - Rio Bonito - SA;Riocard (Semove);9,55;3;7;RJ;Rio de Janeiro;01/12/2025
18610;Riocard (Semove) - 2 - Boa esperança - Saquarema - SA;Riocard (Semove);11,10;3;7;RJ;Rio de Janeiro;01/12/2025
18611;Riocard (Semove) - 0 - B105 - Rio Bonito - Araruama - SA;Riocard (Semove);16,90;3;7;RJ;Rio de Janeiro;01/12/2025
18612;Riocard (Semove) - 2 - Palmital - Rio Bonito - SA;Riocard (Semove);9,55;3;7;RJ;Rio de Janeiro;01/12/2025
18613;Riocard (Semove) - 3 - Araruama - Boa Esperança - SA;Riocard (Semove);10,30;3;7;RJ;Rio de Janeiro;01/12/2025
18614;Riocard (Semove) - 0 - B110 - Rio Bonito - Silva Jardim (via BR-101) - SA;Riocard (Semove);12,95;3;7;RJ;Rio de Janeiro;01/12/2025
18615;Riocard (Semove) - 1 - Rio Bonito - Fazenda Santa Terezinha - SA;Riocard (Semove);5,30;3;7;RJ;Rio de Janeiro;01/12/2025
18616;Riocard (Semove) - 2 - Rio Bonito - Acesso Rodo do Imbaú - SA;Riocard (Semove);8,15;3;7;RJ;Rio de Janeiro;01/12/2025
18617;Riocard (Semove) - 3 - Rio Bonito - Boqueirão/Belvedere - SA;Riocard (Semove);10,80;3;7;RJ;Rio de Janeiro;01/12/2025
18618;Riocard (Semove) - 4 - Fazenda Santa Terezinha - Boqueirão/Belvedere - SA;Riocard (Semove);5,55;3;7;RJ;Rio de Janeiro;01/12/2025
18619;Riocard (Semove) - 5 - Fazenda Santa Terezinha - Silva Jardim - SA;Riocard (Semove);7,65;3;7;RJ;Rio de Janeiro;01/12/2025
18620;Riocard (Semove) - 6 - Acesso Rodo do Imbaú - Silva Jardim - SA;Riocard (Semove);4,80;3;7;RJ;Rio de Janeiro;01/12/2025
18621;Riocard (Semove) - 0 - B115 - Rio Bonito - Imbaú (via Km 74/BR-101) - SA;Riocard (Semove);11,35;3;7;RJ;Rio de Janeiro;01/12/2025
18622;Riocard (Semove) - 0 - MB14 - Itaboraí - Cachoeiras de Macacú - SA;Riocard (Semove);13,00;3;7;RJ;Rio de Janeiro;01/12/2025
18623;Riocard (Semove) - 1 - Alcântara - Cachoeiras de Macacu - SA;Riocard (Semove);19,35;3;7;RJ;Rio de Janeiro;01/12/2025
18624;Riocard (Semove) - 2 - Cachoeira de Macacú - Niterói - SA;Riocard (Semove);21,10;3;7;RJ;Rio de Janeiro;01/12/2025
18625;Riocard (Semove) - 3 - Cachoeiras de Macacu - Sambaetiba - SA;Riocard (Semove);9,60;3;7;RJ;Rio de Janeiro;01/12/2025
18626;Riocard (Semove) - 4 - Cachoeiras de Macacu - Papucaia - SA;Riocard (Semove);8,65;3;7;RJ;Rio de Janeiro;01/12/2025
18627;Riocard (Semove) - 0 - 100R - Maricá - Itaboraí (via RJ-114) - SAC;Riocard (Semove);12,65;3;7;RJ;Rio de Janeiro;01/12/2025
